file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
03_Funk1-114-Ab_solo_00.npz,solo,151,15,18,151,15,18,151.0,151.0,0.9117647058823529,0.9393939393939394,0.9253731343283582,0.9117647058823529,0.9393939393939394,0.9253731343283582,1.0
01_Funk2-119-G_comp_01.npz,comp,216,131,174,277,69,113,216.0,277.0,0.6493506493506493,0.5813953488372093,0.6134969325153374,0.8,0.6976744186046512,0.7453416149068323,0.8333333333333334
00_Funk1-114-Ab_comp_02.npz,comp,691,259,357,743,201,305,691.0,743.0,0.640625,0.6612903225806451,0.6507936507936508,0.7052631578947368,0.7204301075268817,0.7127659574468085,0.917910447761194
01_Rock1-130-A_comp_02.npz,comp,860,88,73,860,88,73,860.0,860.0,0.9312169312169312,0.9025641025641026,0.9166666666666666,0.9312169312169312,0.9025641025641026,0.9166666666666666,1.0
04_Rock1-130-A_comp_00.npz,comp,52,456,453,467,36,38,52.0,467.0,0.09401709401709402,0.10679611650485436,0.1,0.8596491228070176,0.9514563106796117,0.9032258064516129,0.11224489795918367
05_BN3-154-E_comp_02.npz,comp,493,39,71,493,39,71,493.0,493.0,0.9354838709677419,0.8405797101449275,0.8854961832061069,0.9354838709677419,0.8405797101449275,0.8854961832061069,1.0
03_Rock1-130-A_comp_02.npz,comp,882,223,172,882,223,163,882.0,882.0,0.7719298245614035,0.8073394495412844,0.7892376681614349,0.7719298245614035,0.8148148148148148,0.7927927927927928,1.0
03_Funk2-108-Eb_comp_03.npz,comp,780,109,218,780,107,218,780.0,780.0,0.9133333333333333,0.7965116279069767,0.8509316770186336,0.9133333333333333,0.7965116279069767,0.8509316770186336,1.0
03_Jazz1-130-D_comp_01.npz,comp,281,58,123,293,46,111,281.0,293.0,0.8375,0.8072289156626506,0.8220858895705522,0.8625,0.8313253012048193,0.8466257668711656,0.9710144927536232
04_Funk3-98-A_solo_01.npz,solo,256,51,44,272,34,28,256.0,272.0,0.8541666666666666,0.8723404255319149,0.8631578947368421,0.9166666666666666,0.9361702127659575,0.9263157894736842,0.9318181818181818
01_Jazz3-150-C_solo_02.npz,solo,221,22,19,221,22,19,221.0,221.0,0.8360655737704918,0.8947368421052632,0.864406779661017,0.8360655737704918,0.8947368421052632,0.864406779661017,1.0
05_BN3-154-E_comp_01.npz,comp,494,53,47,496,51,45,494.0,496.0,0.9295774647887324,0.9635036496350365,0.946236559139785,0.9295774647887324,0.9635036496350365,0.946236559139785,1.0
00_Jazz2-110-Bb_solo_01.npz,solo,385,66,77,419,9,43,385.0,419.0,0.8701298701298701,0.8375,0.8535031847133758,0.9722222222222222,0.875,0.9210526315789473,0.9571428571428572
01_Rock1-130-A_comp_01.npz,comp,726,130,41,726,130,41,726.0,726.0,0.8426966292134831,0.9493670886075949,0.8928571428571429,0.8426966292134831,0.9493670886075949,0.8928571428571429,1.0
00_Funk1-114-Ab_solo_01.npz,solo,306,26,47,314,14,39,306.0,314.0,0.9152542372881356,0.8571428571428571,0.8852459016393442,0.9322033898305084,0.873015873015873,0.9016393442622951,0.9818181818181818
03_BN2-166-Ab_comp_00.npz,comp,183,189,260,296,46,147,183.0,296.0,0.48214285714285715,0.45,0.46551724137931033,0.8285714285714286,0.725,0.7733333333333333,0.6206896551724138
03_BN2-166-Ab_comp_03.npz,comp,450,78,69,450,78,69,450.0,450.0,0.8169934640522876,0.8928571428571429,0.8532423208191127,0.8169934640522876,0.8928571428571429,0.8532423208191127,1.0
03_Jazz3-137-Eb_comp_00.npz,comp,448,17,34,448,17,34,448.0,448.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0
03_Rock3-117-Bb_solo_01.npz,solo,420,31,33,420,23,26,420.0,420.0,0.9529411764705882,0.9310344827586207,0.9418604651162791,0.9642857142857143,0.9418604651162791,0.9529411764705882,1.0
02_BN1-147-Gb_solo_02.npz,solo,168,52,29,190,19,7,168.0,190.0,0.7254901960784313,0.8604651162790697,0.7872340425531915,0.8541666666666666,0.9534883720930233,0.9010989010989011,0.9024390243902439
02_BN1-129-Eb_comp_02.npz,comp,239,327,483,508,40,214,239.0,508.0,0.38461538461538464,0.3,0.33707865168539325,0.9298245614035088,0.7066666666666667,0.803030303030303,0.42452830188679247
00_Jazz2-110-Bb_solo_02.npz,solo,409,6,54,409,6,54,409.0,409.0,1.0,0.875,0.9333333333333333,1.0,0.875,0.9333333333333333,1.0
05_BN1-129-Eb_comp_00.npz,comp,604,46,83,604,46,83,604.0,604.0,0.9007633587786259,0.8740740740740741,0.8872180451127819,0.9007633587786259,0.8740740740740741,0.8872180451127819,1.0
02_BN1-129-Eb_solo_00.npz,solo,226,9,0,226,9,0,226.0,226.0,0.92,1.0,0.9583333333333334,0.92,1.0,0.9583333333333334,1.0
00_Jazz2-110-Bb_solo_00.npz,solo,266,87,73,337,16,2,266.0,337.0,0.7903225806451613,0.7903225806451613,0.7903225806451613,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.8032786885245902
01_BN3-154-E_comp_00.npz,comp,441,54,133,442,43,132,441.0,442.0,0.8721804511278195,0.8111888111888111,0.8405797101449275,0.8931297709923665,0.8181818181818182,0.8540145985401459,0.9914529914529915
02_BN1-147-Gb_comp_02.npz,comp,84,575,674,613,46,145,84.0,613.0,0.11235955056179775,0.11173184357541899,0.11204481792717087,0.8314606741573034,0.8268156424581006,0.8291316526610645,0.13513513513513514
02_Rock1-90-C#_comp_01.npz,comp,435,366,426,658,111,203,435.0,658.0,0.5826086956521739,0.5537190082644629,0.5677966101694916,0.801980198019802,0.6694214876033058,0.7297297297297297,0.8271604938271605
05_SS1-100-C#_comp_01.npz,comp,1052,254,137,1052,254,137,1052.0,1052.0,0.7884615384615384,0.8864864864864865,0.8346055979643766,0.7884615384615384,0.8864864864864865,0.8346055979643766,1.0
00_BN1-129-Eb_solo_02.npz,solo,257,71,57,275,30,39,257.0,275.0,0.7727272727272727,0.796875,0.7846153846153846,0.8833333333333333,0.828125,0.8548387096774194,0.9622641509433962
02_BN3-154-E_solo_01.npz,solo,200,29,11,200,25,11,200.0,200.0,0.8620689655172413,0.9259259259259259,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8928571428571429,1.0
04_BN3-154-E_solo_01.npz,solo,180,40,29,187,8,22,180.0,187.0,0.7758620689655172,0.8823529411764706,0.8256880733944955,0.9215686274509803,0.9215686274509803,0.9215686274509803,0.9574468085106383
04_SS1-68-E_solo_00.npz,solo,343,78,34,344,73,33,343.0,344.0,0.8085106382978723,0.9047619047619048,0.8539325842696629,0.8085106382978723,0.9047619047619048,0.8539325842696629,1.0
00_Funk1-114-Ab_comp_00.npz,comp,820,327,131,820,327,131,820.0,820.0,0.7298578199052133,0.8461538461538461,0.7837150127226463,0.7298578199052133,0.8461538461538461,0.7837150127226463,1.0
03_BN2-166-Ab_comp_01.npz,comp,395,42,74,395,42,74,395.0,395.0,0.8923076923076924,0.90625,0.8992248062015504,0.8923076923076924,0.90625,0.8992248062015504,1.0
01_BN3-154-E_solo_00.npz,solo,198,12,7,198,12,7,198.0,198.0,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1.0
05_SS1-68-E_comp_02.npz,comp,1434,427,9,1434,427,9,1434.0,1434.0,0.7386934673366834,0.9545454545454546,0.8328611898016998,0.7386934673366834,0.9545454545454546,0.8328611898016998,1.0
