file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
01_Rock1-130-A_solo_01.npz,solo,259,34,43,259,34,43,259.0,259.0,0.9322033898305084,0.9016393442622951,0.9166666666666666,0.9322033898305084,0.9016393442622951,0.9166666666666666,1.0
03_Rock3-117-Bb_solo_00.npz,solo,270,16,19,270,16,19,270.0,270.0,0.9642857142857143,0.9473684210526315,0.9557522123893806,0.9642857142857143,0.9473684210526315,0.9557522123893806,1.0
02_BN1-129-Eb_solo_02.npz,solo,227,41,20,227,41,20,227.0,227.0,0.8333333333333334,0.9259259259259259,0.8771929824561403,0.8333333333333334,0.9259259259259259,0.8771929824561403,1.0
02_BN3-154-E_comp_02.npz,comp,642,70,166,642,70,166,642.0,642.0,0.9101123595505618,0.8181818181818182,0.8617021276595744,0.9101123595505618,0.8181818181818182,0.8617021276595744,1.0
04_BN3-154-E_solo_03.npz,solo,175,37,4,175,37,4,175.0,175.0,0.7678571428571429,0.9772727272727273,0.86,0.7678571428571429,0.9772727272727273,0.86,1.0
05_SS1-68-E_solo_02.npz,solo,388,50,23,389,47,17,388.0,389.0,0.8478260869565217,0.9069767441860465,0.8764044943820225,0.8478260869565217,0.9285714285714286,0.8863636363636364,1.0
04_Rock1-130-A_comp_01.npz,comp,438,107,228,438,107,228,438.0,438.0,0.7636363636363637,0.5793103448275863,0.6588235294117647,0.7636363636363637,0.5793103448275863,0.6588235294117647,1.0
03_BN1-129-Eb_comp_00.npz,comp,679,53,21,679,53,21,679.0,679.0,0.9523809523809523,0.9790209790209791,0.9655172413793104,0.9523809523809523,0.9790209790209791,0.9655172413793104,1.0
00_BN1-129-Eb_solo_00.npz,solo,506,45,102,506,45,86,506.0,506.0,0.9396551724137931,0.872,0.9045643153526971,0.9396551724137931,0.8934426229508197,0.9159663865546218,1.0
03_Jazz1-130-D_solo_01.npz,solo,218,29,11,218,29,11,218.0,218.0,0.8076923076923077,0.9545454545454546,0.875,0.8076923076923077,0.9545454545454546,0.875,1.0
05_BN3-154-E_comp_03.npz,comp,595,58,39,595,58,39,595.0,595.0,0.864406779661017,0.9745222929936306,0.9161676646706587,0.864406779661017,0.9745222929936306,0.9161676646706587,1.0
00_BN1-129-Eb_solo_01.npz,solo,311,62,126,325,41,112,311.0,325.0,0.9041095890410958,0.717391304347826,0.8,0.9178082191780822,0.7282608695652174,0.8121212121212121,0.9850746268656716
01_BN3-119-G_solo_00.npz,solo,270,23,33,270,23,33,270.0,270.0,0.9482758620689655,0.9166666666666666,0.9322033898305084,0.9482758620689655,0.9166666666666666,0.9322033898305084,1.0
05_BN1-129-Eb_solo_01.npz,solo,215,3,4,215,3,4,215.0,215.0,0.9183673469387755,1.0,0.9574468085106383,0.9183673469387755,1.0,0.9574468085106383,1.0
01_BN3-119-G_solo_01.npz,solo,312,5,9,312,5,9,312.0,312.0,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,1.0
00_BN1-129-Eb_comp_02.npz,comp,515,78,138,515,78,138,515.0,515.0,0.8484848484848485,0.8235294117647058,0.835820895522388,0.8484848484848485,0.8235294117647058,0.835820895522388,1.0
02_BN3-154-E_solo_00.npz,solo,190,31,3,190,31,3,190.0,190.0,0.8421052631578947,0.96,0.897196261682243,0.8421052631578947,0.96,0.897196261682243,1.0
00_Rock1-130-A_solo_00.npz,solo,83,323,204,254,132,33,83.0,254.0,0.23529411764705882,0.32786885245901637,0.273972602739726,0.7,0.9180327868852459,0.7943262411347518,0.35714285714285715
00_Jazz2-110-Bb_comp_01.npz,comp,995,200,46,995,200,46,995.0,995.0,0.85,0.9340659340659341,0.8900523560209425,0.85,0.9340659340659341,0.8900523560209425,1.0
01_BN3-154-E_solo_03.npz,solo,283,11,24,283,11,24,283.0,283.0,0.9090909090909091,0.9333333333333333,0.9210526315789473,0.9090909090909091,0.9333333333333333,0.9210526315789473,1.0
04_BN3-154-E_comp_03.npz,comp,119,328,270,119,328,270,119.0,119.0,0.26666666666666666,0.3516483516483517,0.3033175355450237,0.26666666666666666,0.3516483516483517,0.3033175355450237,1.0
03_Jazz3-137-Eb_comp_01.npz,comp,315,84,122,315,84,122,315.0,315.0,0.7974683544303798,0.7,0.7455621301775148,0.7974683544303798,0.7,0.7455621301775148,1.0
00_Rock1-130-A_solo_02.npz,solo,279,37,49,298,18,30,279.0,298.0,0.8676470588235294,0.8676470588235294,0.8676470588235294,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9365079365079365
00_Jazz2-110-Bb_comp_03.npz,comp,1242,62,149,1243,61,148,1242.0,1243.0,0.935064935064935,0.907563025210084,0.9211087420042644,0.935064935064935,0.907563025210084,0.9211087420042644,1.0
03_Jazz3-137-Eb_solo_02.npz,solo,161,13,13,161,13,5,161.0,161.0,0.8536585365853658,0.9459459459459459,0.8974358974358975,0.8536585365853658,0.9722222222222222,0.9090909090909091,1.0
03_Funk2-108-Eb_solo_01.npz,solo,244,23,39,244,23,29,244.0,244.0,0.75,0.8372093023255814,0.7912087912087912,0.75,0.8571428571428571,0.8,1.0
00_Funk1-114-Ab_solo_02.npz,solo,386,40,45,386,40,40,386.0,386.0,0.8961038961038961,0.9078947368421053,0.9019607843137255,0.8961038961038961,0.92,0.9078947368421053,1.0
