file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
01_BN1-129-Eb_solo_00.npz,solo,252,5,7,252,5,7,252.0,252.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0
01_Jazz3-150-C_solo_01.npz,solo,213,23,13,213,23,13,213.0,213.0,0.8688524590163934,0.9464285714285714,0.905982905982906,0.8688524590163934,0.9464285714285714,0.905982905982906,1.0
05_SS1-68-E_solo_01.npz,solo,279,93,29,279,93,29,279.0,279.0,0.6976744186046512,0.8571428571428571,0.7692307692307693,0.6976744186046512,0.8571428571428571,0.7692307692307693,1.0
04_Funk3-98-A_comp_02.npz,comp,775,148,56,775,148,56,775.0,775.0,0.8321678321678322,0.9153846153846154,0.8717948717948718,0.8321678321678322,0.9153846153846154,0.8717948717948718,1.0
03_Rock3-117-Bb_solo_03.npz,solo,378,54,16,378,54,16,378.0,378.0,0.8452380952380952,0.9594594594594594,0.8987341772151899,0.8452380952380952,0.9594594594594594,0.8987341772151899,1.0
05_BN1-129-Eb_comp_02.npz,comp,672,71,84,672,71,84,672.0,672.0,0.8662420382165605,0.9066666666666666,0.8859934853420195,0.8662420382165605,0.9066666666666666,0.8859934853420195,1.0
04_BN3-154-E_solo_02.npz,solo,195,33,11,184,32,8,195.0,184.0,0.8727272727272727,0.9411764705882353,0.9056603773584906,0.8867924528301887,0.9791666666666666,0.9306930693069307,1.0212765957446808
05_Funk1-114-Ab_comp_00.npz,comp,410,89,46,410,89,46,410.0,410.0,0.8021978021978022,0.948051948051948,0.8690476190476191,0.8021978021978022,0.948051948051948,0.8690476190476191,1.0
04_SS1-68-E_comp_01.npz,comp,2715,491,161,2716,489,160,2715.0,2716.0,0.8738461538461538,0.922077922077922,0.8973143759873617,0.8738461538461538,0.922077922077922,0.8973143759873617,1.0
04_Funk3-98-A_solo_00.npz,solo,288,18,6,288,18,6,288.0,288.0,0.86,0.9772727272727273,0.9148936170212766,0.86,0.9772727272727273,0.9148936170212766,1.0
01_BN3-154-E_comp_02.npz,comp,435,56,35,435,56,28,435.0,435.0,0.8666666666666667,0.9203539823008849,0.8927038626609443,0.8666666666666667,0.9285714285714286,0.896551724137931,1.0
04_BN3-154-E_comp_02.npz,comp,115,327,277,115,327,277,115.0,115.0,0.2608695652173913,0.30927835051546393,0.2830188679245283,0.2608695652173913,0.30927835051546393,0.2830188679245283,1.0
02_Rock1-90-C#_solo_01.npz,solo,388,19,16,388,19,16,388.0,388.0,0.9666666666666667,0.9830508474576272,0.9747899159663865,0.9666666666666667,0.9830508474576272,0.9747899159663865,1.0
03_Jazz3-137-Eb_comp_02.npz,comp,372,31,16,372,31,16,372.0,372.0,0.9080459770114943,0.9294117647058824,0.9186046511627907,0.9080459770114943,0.9294117647058824,0.9186046511627907,1.0
05_SS1-68-E_comp_00.npz,comp,1437,127,10,1437,127,10,1437.0,1437.0,0.8764705882352941,0.9933333333333333,0.93125,0.8764705882352941,0.9933333333333333,0.93125,1.0
01_BN1-129-Eb_solo_02.npz,solo,257,8,3,257,8,3,257.0,257.0,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,1.0
05_BN1-129-Eb_solo_00.npz,solo,252,24,6,252,24,6,252.0,252.0,0.8793103448275862,0.9807692307692307,0.9272727272727272,0.8793103448275862,0.9807692307692307,0.9272727272727272,1.0
01_BN3-119-G_comp_02.npz,comp,518,53,29,518,53,29,518.0,518.0,0.8461538461538461,0.9705882352941176,0.9041095890410958,0.8461538461538461,0.9705882352941176,0.9041095890410958,1.0
05_SS1-100-C#_solo_01.npz,solo,223,40,4,223,40,4,223.0,223.0,0.8809523809523809,1.0,0.9367088607594937,0.8809523809523809,1.0,0.9367088607594937,1.0
02_BN1-147-Gb_solo_00.npz,solo,238,15,3,238,15,3,238.0,238.0,0.9833333333333333,1.0,0.9915966386554622,0.9833333333333333,1.0,0.9915966386554622,1.0
03_Jazz3-137-Eb_solo_01.npz,solo,234,9,3,234,9,3,234.0,234.0,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9523809523809523,1.0
05_BN1-129-Eb_solo_02.npz,solo,209,15,37,209,15,37,209.0,209.0,0.8936170212765957,0.8571428571428571,0.875,0.8936170212765957,0.8571428571428571,0.875,1.0
03_BN1-129-Eb_comp_02.npz,comp,631,55,26,631,55,26,631.0,631.0,0.8767123287671232,0.927536231884058,0.9014084507042254,0.8767123287671232,0.927536231884058,0.9014084507042254,1.0
03_Rock1-130-A_comp_01.npz,comp,695,170,129,695,170,129,695.0,695.0,0.8044692737430168,0.8323699421965318,0.8181818181818182,0.8044692737430168,0.8323699421965318,0.8181818181818182,1.0
05_Funk1-114-Ab_comp_01.npz,comp,418,115,46,418,115,46,418.0,418.0,0.7941176470588235,0.9204545454545454,0.8526315789473684,0.7941176470588235,0.9204545454545454,0.8526315789473684,1.0
05_SS1-68-E_comp_01.npz,comp,1316,195,107,1316,195,107,1316.0,1316.0,0.8588957055214724,0.9150326797385621,0.8860759493670886,0.8588957055214724,0.9150326797385621,0.8860759493670886,1.0
03_Funk2-108-Eb_comp_01.npz,comp,775,100,91,775,100,91,775.0,775.0,0.9261744966442953,0.9019607843137255,0.9139072847682119,0.9261744966442953,0.9019607843137255,0.9139072847682119,1.0
05_BN3-154-E_solo_02.npz,solo,120,55,7,120,55,7,120.0,120.0,0.6046511627906976,0.8387096774193549,0.7027027027027027,0.6046511627906976,0.8387096774193549,0.7027027027027027,1.0
01_Funk2-119-G_solo_00.npz,solo,231,25,15,231,25,15,231.0,231.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0
01_BN1-129-Eb_solo_01.npz,solo,176,60,18,176,60,18,176.0,176.0,0.7346938775510204,0.9473684210526315,0.8275862068965517,0.7346938775510204,0.9473684210526315,0.8275862068965517,1.0
01_Jazz1-200-B_solo_02.npz,solo,175,23,20,175,23,20,175.0,175.0,0.8939393939393939,0.921875,0.9076923076923077,0.8939393939393939,0.921875,0.9076923076923077,1.0
02_Rock1-90-C#_solo_00.npz,solo,415,12,11,415,12,11,415.0,415.0,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,1.0
02_BN3-154-E_comp_00.npz,comp,687,93,65,687,93,65,687.0,687.0,0.8542713567839196,0.9239130434782609,0.8877284595300261,0.8542713567839196,0.9239130434782609,0.8877284595300261,1.0
01_BN3-119-G_comp_01.npz,comp,453,74,77,453,74,77,453.0,453.0,0.9139784946236559,0.85,0.8808290155440415,0.9139784946236559,0.85,0.8808290155440415,1.0
01_BN3-154-E_solo_02.npz,solo,375,27,12,375,27,12,375.0,375.0,0.8921568627450981,0.978494623655914,0.9333333333333333,0.8921568627450981,0.978494623655914,0.9333333333333333,1.0
00_Rock1-130-A_solo_01.npz,solo,401,21,22,401,21,15,401.0,401.0,0.9886363636363636,0.9666666666666667,0.9775280898876404,0.9886363636363636,0.9775280898876404,0.9830508474576272,1.0
01_BN1-129-Eb_comp_02.npz,comp,669,162,13,669,162,13,669.0,669.0,0.7848837209302325,0.9574468085106383,0.8626198083067093,0.7848837209302325,0.9574468085106383,0.8626198083067093,1.0
05_SS1-100-C#_solo_02.npz,solo,264,98,22,264,98,12,264.0,264.0,0.6896551724137931,0.9523809523809523,0.8,0.6896551724137931,0.975609756097561,0.8080808080808081,1.0
03_Funk1-114-Ab_comp_01.npz,comp,620,71,125,620,71,125,620.0,620.0,0.8602941176470589,0.8357142857142857,0.8478260869565217,0.8602941176470589,0.8357142857142857,0.8478260869565217,1.0
01_Rock1-130-A_comp_00.npz,comp,660,94,53,660,94,53,660.0,660.0,0.8670886075949367,0.9319727891156463,0.898360655737705,0.8670886075949367,0.9319727891156463,0.898360655737705,1.0
01_Funk2-119-G_solo_03.npz,solo,186,28,17,186,28,17,186.0,186.0,0.7090909090909091,0.975,0.8210526315789474,0.7090909090909091,0.975,0.8210526315789474,1.0
02_BN3-154-E_solo_03.npz,solo,231,31,22,231,31,22,231.0,231.0,0.7164179104477612,0.8275862068965517,0.768,0.7164179104477612,0.8275862068965517,0.768,1.0
03_Rock3-117-Bb_solo_02.npz,solo,368,28,17,360,28,16,368.0,360.0,0.8987341772151899,0.9726027397260274,0.9342105263157895,0.8974358974358975,0.9722222222222222,0.9333333333333333,1.0142857142857142
02_Rock1-90-C#_comp_00.npz,comp,701,115,58,701,115,58,701.0,701.0,0.8521739130434782,0.9158878504672897,0.8828828828828829,0.8521739130434782,0.9158878504672897,0.8828828828828829,1.0
05_Funk1-114-Ab_solo_00.npz,solo,139,25,14,139,25,14,139.0,139.0,0.84375,0.9310344827586207,0.8852459016393442,0.84375,0.9310344827586207,0.8852459016393442,1.0
05_SS1-100-C#_solo_00.npz,solo,196,129,1,196,129,1,196.0,196.0,0.5471698113207547,1.0,0.7073170731707317,0.5471698113207547,1.0,0.7073170731707317,1.0
04_SS1-68-E_solo_02.npz,solo,446,36,13,446,28,13,446.0,446.0,0.8928571428571429,0.9615384615384616,0.9259259259259259,0.9090909090909091,0.9615384615384616,0.9345794392523364,1.0
03_BN2-166-Ab_solo_01.npz,solo,153,14,6,153,14,6,153.0,153.0,0.8367346938775511,0.9761904761904762,0.9010989010989011,0.8367346938775511,0.9761904761904762,0.9010989010989011,1.0
01_Funk2-119-G_solo_01.npz,solo,184,18,17,184,18,17,184.0,184.0,0.7872340425531915,0.925,0.8505747126436781,0.7872340425531915,0.925,0.8505747126436781,1.0
01_Jazz3-150-C_comp_01.npz,comp,340,14,26,341,13,25,340.0,341.0,0.9647058823529412,0.9213483146067416,0.9425287356321839,0.9647058823529412,0.9213483146067416,0.9425287356321839,1.0
03_Funk2-108-Eb_solo_02.npz,solo,231,35,48,231,35,41,231.0,231.0,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8444444444444444,0.8351648351648352,1.0
03_BN2-166-Ab_solo_02.npz,solo,155,22,23,155,22,23,155.0,155.0,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,1.0
03_Jazz1-130-D_comp_00.npz,comp,505,38,28,505,38,28,505.0,505.0,0.8888888888888888,0.897196261682243,0.8930232558139535,0.8888888888888888,0.897196261682243,0.8930232558139535,1.0
05_Funk1-114-Ab_solo_01.npz,solo,174,102,86,174,102,86,174.0,174.0,0.6,0.6666666666666666,0.631578947368421,0.6,0.6666666666666666,0.631578947368421,1.0
05_SS1-100-C#_comp_00.npz,comp,1271,116,20,1271,116,20,1271.0,1271.0,0.8873873873873874,0.9949494949494949,0.9380952380952381,0.8873873873873874,0.9949494949494949,0.9380952380952381,1.0
02_BN1-129-Eb_comp_00.npz,comp,712,53,59,712,53,56,712.0,712.0,0.9503105590062112,0.9807692307692307,0.9652996845425867,0.9503105590062112,0.9870967741935484,0.9683544303797469,1.0
02_BN1-147-Gb_comp_01.npz,comp,508,103,223,509,102,222,508.0,509.0,0.7692307692307693,0.7017543859649122,0.7339449541284404,0.7756410256410257,0.7076023391812866,0.7400611620795107,0.9917355371900827
01_BN3-154-E_solo_01.npz,solo,257,14,14,257,14,14,257.0,257.0,0.9285714285714286,0.9420289855072463,0.935251798561151,0.9285714285714286,0.9420289855072463,0.935251798561151,1.0
03_Funk2-108-Eb_comp_00.npz,comp,679,57,36,679,57,36,679.0,679.0,0.9097744360902256,0.9603174603174603,0.9343629343629344,0.9097744360902256,0.9603174603174603,0.9343629343629344,1.0
03_Rock3-117-Bb_comp_01.npz,comp,719,73,128,719,73,128,719.0,719.0,0.8867924528301887,0.8597560975609756,0.8730650154798761,0.8867924528301887,0.8597560975609756,0.8730650154798761,1.0
03_Funk1-114-Ab_solo_00.npz,solo,151,19,18,151,19,18,151.0,151.0,0.9117647058823529,0.9393939393939394,0.9253731343283582,0.9117647058823529,0.9393939393939394,0.9253731343283582,1.0
01_Funk2-119-G_comp_01.npz,comp,336,44,54,336,44,54,336.0,336.0,0.961038961038961,0.8604651162790697,0.9079754601226994,0.961038961038961,0.8604651162790697,0.9079754601226994,1.0
00_Funk1-114-Ab_comp_02.npz,comp,928,144,120,928,144,120,928.0,928.0,0.7745098039215687,0.8494623655913979,0.8102564102564103,0.7745098039215687,0.8494623655913979,0.8102564102564103,1.0
01_Rock1-130-A_comp_02.npz,comp,894,72,39,894,72,39,894.0,894.0,0.9447236180904522,0.9641025641025641,0.9543147208121827,0.9447236180904522,0.9641025641025641,0.9543147208121827,1.0
04_Rock1-130-A_comp_00.npz,comp,430,95,75,430,95,75,430.0,430.0,0.7478991596638656,0.8640776699029126,0.8018018018018018,0.7478991596638656,0.8640776699029126,0.8018018018018018,1.0
05_BN3-154-E_comp_02.npz,comp,507,55,57,507,55,57,507.0,507.0,0.8531468531468531,0.8840579710144928,0.8683274021352313,0.8531468531468531,0.8840579710144928,0.8683274021352313,1.0
03_Rock1-130-A_comp_02.npz,comp,891,148,163,891,148,154,891.0,891.0,0.8483412322274881,0.8211009174311926,0.8344988344988346,0.8483412322274881,0.8287037037037037,0.8384074941451991,1.0
03_Funk2-108-Eb_comp_03.npz,comp,903,126,95,903,126,95,903.0,903.0,0.8539325842696629,0.8837209302325582,0.8685714285714285,0.8539325842696629,0.8837209302325582,0.8685714285714285,1.0
03_Jazz1-130-D_comp_01.npz,comp,372,30,32,372,30,32,372.0,372.0,0.9047619047619048,0.9156626506024096,0.9101796407185628,0.9047619047619048,0.9156626506024096,0.9101796407185628,1.0
04_Funk3-98-A_solo_01.npz,solo,280,41,20,280,37,20,280.0,280.0,0.9375,0.9574468085106383,0.9473684210526315,0.9375,0.9574468085106383,0.9473684210526315,1.0
01_Jazz3-150-C_solo_02.npz,solo,222,18,18,222,18,18,222.0,222.0,0.8305084745762712,0.8596491228070176,0.8448275862068966,0.8305084745762712,0.8596491228070176,0.8448275862068966,1.0
05_BN3-154-E_comp_01.npz,comp,530,62,11,530,62,11,530.0,530.0,0.8859060402684564,0.9635036496350365,0.9230769230769231,0.8859060402684564,0.9635036496350365,0.9230769230769231,1.0
00_Jazz2-110-Bb_solo_01.npz,solo,441,29,21,441,29,21,441.0,441.0,0.9259259259259259,0.9375,0.9316770186335404,0.9259259259259259,0.9375,0.9316770186335404,1.0
01_Rock1-130-A_comp_01.npz,comp,731,71,36,731,71,36,731.0,731.0,0.9263803680981595,0.9556962025316456,0.940809968847352,0.9263803680981595,0.9556962025316456,0.940809968847352,1.0
00_Funk1-114-Ab_solo_01.npz,solo,308,8,45,308,8,45,308.0,308.0,0.9230769230769231,0.7619047619047619,0.8347826086956521,0.9230769230769231,0.7619047619047619,0.8347826086956521,1.0
03_BN2-166-Ab_comp_00.npz,comp,396,51,47,396,51,47,396.0,396.0,0.8852459016393442,0.9,0.8925619834710744,0.8852459016393442,0.9,0.8925619834710744,1.0
03_BN2-166-Ab_comp_03.npz,comp,492,67,27,492,67,27,492.0,492.0,0.8516129032258064,0.9428571428571428,0.8949152542372881,0.8516129032258064,0.9428571428571428,0.8949152542372881,1.0
03_Jazz3-137-Eb_comp_00.npz,comp,476,17,6,476,17,6,476.0,476.0,0.9523809523809523,0.9803921568627451,0.966183574879227,0.9523809523809523,0.9803921568627451,0.966183574879227,1.0
03_Rock3-117-Bb_solo_01.npz,solo,433,23,20,433,23,13,433.0,433.0,0.9761904761904762,0.9425287356321839,0.9590643274853801,0.9761904761904762,0.9534883720930233,0.9647058823529412,1.0
02_BN1-147-Gb_solo_02.npz,solo,190,38,7,190,38,7,190.0,190.0,0.7924528301886793,0.9767441860465116,0.875,0.7924528301886793,0.9767441860465116,0.875,1.0
02_BN1-129-Eb_comp_02.npz,comp,638,62,84,638,62,84,638.0,638.0,0.9574468085106383,0.9,0.9278350515463918,0.9574468085106383,0.9,0.9278350515463918,1.0
00_Jazz2-110-Bb_solo_02.npz,solo,452,12,11,452,12,11,452.0,452.0,0.9743589743589743,0.95,0.9620253164556962,0.9743589743589743,0.95,0.9620253164556962,1.0
05_BN1-129-Eb_comp_00.npz,comp,624,39,63,624,39,63,624.0,624.0,0.9672131147540983,0.8740740740740741,0.9182879377431906,0.9672131147540983,0.8740740740740741,0.9182879377431906,1.0
02_BN1-129-Eb_solo_00.npz,solo,225,11,1,225,11,1,225.0,225.0,0.9019607843137255,1.0,0.9484536082474226,0.9019607843137255,1.0,0.9484536082474226,1.0
00_Jazz2-110-Bb_solo_00.npz,solo,337,13,2,337,13,2,337.0,337.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
