file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
01_Jazz3-150-C_comp_03.npz,comp,288,32,72,291,29,69,288.0,291.0,0.821917808219178,0.7407407407407407,0.7792207792207793,0.821917808219178,0.7407407407407407,0.7792207792207793,1.0
03_BN1-129-Eb_solo_01.npz,solo,256,16,11,256,16,11,256.0,256.0,0.9285714285714286,0.9454545454545454,0.9369369369369369,0.9285714285714286,0.9454545454545454,0.9369369369369369,1.0
03_Jazz1-130-D_solo_00.npz,solo,193,35,25,207,14,11,193.0,207.0,0.8,0.8780487804878049,0.8372093023255814,0.8888888888888888,0.975609756097561,0.9302325581395349,0.9
00_Funk1-114-Ab_comp_01.npz,comp,717,210,153,718,209,152,717.0,718.0,0.7513513513513513,0.8224852071005917,0.7853107344632768,0.7567567567567568,0.8284023668639053,0.7909604519774012,0.9928571428571429
05_BN3-154-E_solo_03.npz,solo,177,39,10,177,34,10,177.0,177.0,0.6792452830188679,0.8780487804878049,0.7659574468085106,0.6792452830188679,0.8780487804878049,0.7659574468085106,1.0
03_Rock3-117-Bb_comp_02.npz,comp,521,129,208,578,51,151,521.0,578.0,0.7313432835820896,0.6805555555555556,0.7050359712230215,0.8880597014925373,0.8263888888888888,0.8561151079136691,0.8235294117647058
04_Rock1-130-A_comp_02.npz,comp,248,213,431,431,20,230,248.0,431.0,0.5294117647058824,0.36486486486486486,0.432,0.96,0.6713286713286714,0.7901234567901234,0.5625
05_Funk1-114-Ab_solo_02.npz,solo,88,50,29,88,50,29,88.0,88.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0
00_Jazz2-110-Bb_comp_00.npz,comp,1044,323,239,1044,323,239,1044.0,1044.0,0.7131474103585658,0.8248847926267281,0.7649572649572649,0.7131474103585658,0.8248847926267281,0.7649572649572649,1.0
05_BN3-154-E_comp_00.npz,comp,446,36,96,446,36,96,446.0,446.0,0.9304347826086956,0.8294573643410853,0.8770491803278688,0.9304347826086956,0.8294573643410853,0.8770491803278688,1.0
01_Jazz1-200-B_solo_00.npz,solo,135,36,26,144,21,17,135.0,144.0,0.8392857142857143,0.8703703703703703,0.8545454545454545,0.9090909090909091,0.9259259259259259,0.9174311926605505,0.94
02_BN1-147-Gb_solo_01.npz,solo,168,8,24,168,8,24,168.0,168.0,0.9761904761904762,0.9111111111111111,0.9425287356321839,0.9761904761904762,0.9111111111111111,0.9425287356321839,1.0
00_Jazz2-110-Bb_solo_03.npz,solo,349,27,33,360,16,22,349.0,360.0,0.9076923076923077,0.8939393939393939,0.9007633587786259,0.9230769230769231,0.9090909090909091,0.916030534351145,0.9833333333333333
01_Jazz3-150-C_solo_03.npz,solo,226,14,13,226,14,13,226.0,226.0,0.8070175438596491,0.8363636363636363,0.8214285714285714,0.8070175438596491,0.8363636363636363,0.8214285714285714,1.0
01_BN3-119-G_comp_03.npz,comp,445,63,130,446,62,129,445.0,446.0,0.8640776699029126,0.8018018018018018,0.8317757009345794,0.8640776699029126,0.8018018018018018,0.8317757009345794,1.0
04_Funk3-98-A_solo_02.npz,solo,267,25,13,267,25,13,267.0,267.0,0.9148936170212766,0.9772727272727273,0.945054945054945,0.9148936170212766,0.9772727272727273,0.945054945054945,1.0
04_SS1-68-E_comp_02.npz,comp,2878,263,213,2820,223,159,2878.0,2820.0,0.9204892966360856,0.9148936170212766,0.9176829268292683,0.930379746835443,0.9245283018867925,0.9274447949526814,1.0238095238095237
