file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
02_BN3-154-E_solo_01.npz,solo,193,40,18,193,34,18,193.0,193.0,0.7936507936507936,0.9259259259259259,0.8547008547008547,0.8333333333333334,0.9259259259259259,0.8771929824561403,1.0
04_BN3-154-E_solo_01.npz,solo,188,15,21,188,15,21,188.0,188.0,0.8867924528301887,0.9215686274509803,0.9038461538461539,0.8867924528301887,0.9215686274509803,0.9038461538461539,1.0
04_SS1-68-E_solo_00.npz,solo,326,60,51,350,36,27,326.0,350.0,0.7708333333333334,0.8809523809523809,0.8222222222222222,0.8125,0.9285714285714286,0.8666666666666667,0.9487179487179487
00_Funk1-114-Ab_comp_00.npz,comp,818,299,133,818,299,133,818.0,818.0,0.7175925925925926,0.8516483516483516,0.7788944723618091,0.7175925925925926,0.8516483516483516,0.7788944723618091,1.0
03_BN2-166-Ab_comp_01.npz,comp,437,44,32,437,44,32,437.0,437.0,0.875,0.9296875,0.9015151515151515,0.875,0.9296875,0.9015151515151515,1.0
01_BN3-154-E_solo_00.npz,solo,198,11,7,198,11,7,198.0,198.0,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1.0
05_SS1-68-E_comp_02.npz,comp,1400,262,43,1400,262,43,1400.0,1400.0,0.8011363636363636,0.9155844155844156,0.8545454545454545,0.8011363636363636,0.9155844155844156,0.8545454545454545,1.0
01_BN1-129-Eb_comp_01.npz,comp,659,199,14,659,199,14,659.0,659.0,0.7486033519553073,0.9781021897810219,0.8481012658227848,0.7486033519553073,0.9781021897810219,0.8481012658227848,1.0
04_Rock1-130-A_solo_02.npz,solo,234,51,56,236,49,54,234.0,236.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8709677419354839,0.8571428571428571,0.864,1.0
00_BN1-129-Eb_comp_00.npz,comp,885,95,94,885,95,94,885.0,885.0,0.915,0.8883495145631068,0.9014778325123153,0.915,0.8883495145631068,0.9014778325123153,1.0
05_BN3-154-E_solo_00.npz,solo,161,6,8,161,6,8,161.0,161.0,1.0,0.9534883720930233,0.9761904761904762,1.0,0.9534883720930233,0.9761904761904762,1.0
03_Rock3-117-Bb_comp_03.npz,comp,640,90,165,690,37,115,640.0,690.0,0.86,0.8012422360248447,0.8295819935691319,0.92,0.8571428571428571,0.887459807073955,0.9347826086956522
03_Rock1-130-A_solo_01.npz,solo,235,24,12,235,24,12,235.0,235.0,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.9454545454545454,1.0
02_BN3-154-E_solo_02.npz,solo,207,44,20,207,40,20,207.0,207.0,0.7428571428571429,0.896551724137931,0.8125,0.7536231884057971,0.896551724137931,0.8188976377952756,1.0
03_BN2-166-Ab_comp_02.npz,comp,407,65,56,407,60,56,407.0,407.0,0.7851851851851852,0.8617886178861789,0.8217054263565892,0.7910447761194029,0.8617886178861789,0.8249027237354085,1.0
03_BN2-166-Ab_solo_03.npz,solo,182,24,19,185,20,11,182.0,185.0,0.875,0.9074074074074074,0.8909090909090909,0.9090909090909091,0.9433962264150944,0.9259259259259259,0.98
